source,target,weight
548221,180375,0.011963999999999999
548221,844831,0.005991
548221,102809,0.004994
548221,789823,0.0039959999999999996
548221,93095,0.0199
548221,822352,0.001999
548221,954961,0.001999
548221,499932,0.001999
548221,951876,0.001999
548221,266071,0.001999
548221,110476,0.001999
548221,809388,0.001999
548221,960886,0.001999
548221,678529,0.0039959999999999996
548221,999975,0.001999
548221,446114,0.001999
548221,143176,0.001999
548221,635419,0.001999
548221,846172,0.011963999999999999
548221,873523,0.001999
548221,826214,0.001999
548221,464038,0.004994
548221,661636,0.0039959999999999996
548221,582857,0.001999
548221,805478,0.001999
548221,656748,0.001999
548221,7848,0.001999
548221,101403,0.0039959999999999996
548221,917331,0.006988
548221,114939,0.001999
548221,883476,0.001999
548221,324446,0.001999
548221,784623,0.004994
548221,653727,0.004994
548221,530390,0.01891
548221,216482,0.004994
548221,127948,0.001999
548221,676545,0.001999
548221,360936,0.005991
548221,779845,0.014943999999999999
548221,858867,0.001999
548221,335898,0.001999
548221,383577,0.0039959999999999996
548221,682482,0.001999
548221,667644,0.001999
548221,237425,0.001
548221,166292,0.001
548221,200749,0.001
566734,898638,1.0
566734,154832,1.0
566734,245669,1.0
566734,519861,1.0
566734,46456,0.027804999999999996
566734,90148,0.001999
566734,102625,0.011965
566734,176789,0.001
566734,539162,0.0039959999999999996
566734,806873,0.001
566734,233713,0.012958
566734,909173,0.01891
566734,874459,0.001999
566734,881980,0.007984
566734,135234,0.001999
566734,698971,0.00898
566734,120748,0.01792
566734,237818,0.001999
566734,417037,0.001999
566734,531278,0.004994
566734,712669,0.002998
566734,823908,0.016928
566734,834313,0.006988
566734,855085,0.006988
566734,996586,0.015937
566734,308469,0.004994
566734,164135,0.022868
566734,274002,0.00898
566734,258600,0.004994
566734,132102,0.006988
566734,136343,0.0029980000000000002
566734,145024,0.0039959999999999996
566734,245375,0.001
566734,526158,0.001
566734,529359,0.005991
566734,635789,0.007984
566734,645025,0.002998
566734,733993,0.001999
566734,843911,0.006988
566734,887200,0.00898
566734,253231,0.012958
566734,383236,0.027804999999999996
566734,564202,0.016928
566734,610871,0.0039959999999999996
566734,572442,0.001999
566734,269870,0.005991
566734,629329,0.037639
566734,352318,0.0039959999999999996
566734,681584,0.016928
566734,665381,0.002998
566734,504078,0.033712
566734,724664,0.006988
566734,996946,0.006988
566734,295548,0.004994
566734,35301,0.0039959999999999996
566734,115791,0.001999
566734,267911,0.0039959999999999996
566734,86582,0.012958
566734,931636,0.006988
566734,751813,0.002998
566734,824555,0.001999
566734,847891,0.01792
566734,721659,0.006988
566734,154714,0.01097
566734,130226,0.006988
566734,237425,0.02879
566734,787417,0.001999
566734,959850,0.036657999999999996
566734,322250,0.015937
566734,607890,0.001999
566734,867717,0.002998
566734,274896,0.012958
566734,890113,0.006988
566734,472576,0.0039959999999999996
566734,888300,0.004994
566734,822352,0.006988
566734,10243,0.004994
566734,424504,0.004994
566734,233407,0.015937
566734,292771,0.00898
566734,886454,0.01097
566734,930675,0.004994
566734,243896,0.011965
566734,995474,0.012958
566734,884287,0.011965
566734,927331,0.015937
566734,727337,0.015937
566734,853984,0.015937
566734,387456,0.037639
566734,640322,0.007985
566734,961715,0.0039959999999999996
566734,767217,0.002998
566734,152012,0.006988
566734,32513,0.001999
566734,651842,0.006988
566734,930582,0.002998
566734,452902,0.006988
566734,328648,0.007985
566734,547245,0.012958
566734,272515,0.0039959999999999996
566734,993278,0.012958
566734,68228,0.011965
566734,225106,0.015937
566734,263244,0.015937
566734,652256,0.014946
566734,655360,0.009976
566734,331478,0.014946
566734,651873,0.009976
566734,734425,0.011965
566734,30404,0.015937
566734,265728,0.015937
566734,787571,0.015937
46456,733993,1.0
46456,611929,1.0
46456,295282,1.0
46456,537966,1.0
46456,539162,1.0
46456,143176,1.0
46456,272515,1.0
46456,363878,1.0
46456,642984,1.0
46456,721150,1.0
46456,90148,0.0039959999999999996
46456,102625,0.022868
46456,176789,0.023856000000000002
46456,640827,0.011963999999999999
46456,806873,0.002998
46456,930591,0.014944
46456,544870,0.00898
46456,23921,0.002998
46456,147716,0.001999
46456,786116,0.015937
46456,698971,0.01792
46456,855085,0.011965
46456,792900,0.0039959999999999996
46456,538866,0.006988
46456,892315,0.006988
46456,88536,0.006988
46456,504040,0.001
46456,932825,0.004994
46456,758559,0.001999
46456,622994,0.0039959999999999996
46456,583366,0.001999
46456,624598,0.0039959999999999996
46456,400288,0.012958
46456,901500,0.0039959999999999996
46456,981277,0.015937
46456,751813,0.006988
46456,824555,0.004994
46456,847891,0.031745
46456,398335,0.006988
46456,300538,0.034694
46456,24356,0.015937
46456,33464,0.004994
46456,704863,0.00898
46456,140616,0.011965
46456,453966,0.002998
46456,516653,0.01792
46456,913681,0.007984
46456,119317,0.001999
46456,533032,0.001999
46456,316303,0.009975000000000001
46456,898340,0.019901
46456,432030,0.001999
46456,368452,0.00898
46456,789823,0.001999
46456,810951,0.031745
46456,954961,0.001999
46456,499932,0.0039959999999999996
46456,987042,0.005991
46456,177443,0.0039959999999999996
46456,266071,0.036657999999999996
46456,85151,0.0039959999999999996
46456,620868,0.012958
46456,10243,0.011965
46456,573417,0.022868
46456,803618,0.006988
46456,809388,0.006988
46456,580763,0.019901
46456,26286,0.037639
46456,26577,0.01594
46456,186308,0.018911999999999998
46456,424504,0.035677
46456,21197,0.019901
46456,446114,0.00898
46456,764100,0.022868
46456,635419,0.007984
46456,661636,0.001999
46456,782910,0.012958
46456,306883,0.0039959999999999996
46456,235381,0.01594
46456,884287,0.020892
46456,461374,0.010971999999999999
46456,891512,0.018911999999999998
46456,939571,0.002998
46456,708871,0.014946
46456,917331,0.011963999999999999
46456,641245,0.022868
46456,784623,0.002998
46456,226878,0.004994
46456,30564,0.01693
46456,623294,0.02089
46456,659096,0.024846
46456,302297,0.005992
46456,348711,0.01097
46456,781590,0.009976
46456,699658,0.02188
46456,779845,0.004994
46456,602086,0.024846
46456,498989,0.01792
46456,447987,0.019901
46456,877276,0.024846
46456,73080,0.004994
46456,921349,0.037639
46456,609299,0.012958
46456,804482,0.033712
46456,29847,0.024846
46456,72444,0.024846
46456,75060,0.037639
46456,149710,0.020892
46456,464695,0.030762
46456,679277,0.036657999999999996
46456,767243,0.030762
46456,182339,0.02089
46456,779381,0.007984
46456,114669,0.027804999999999996
46456,394479,0.011965
46456,569192,0.02682
46456,681518,0.027804999999999996
46456,830709,0.037639
46456,845632,0.027804999999999996
46456,933424,0.018911999999999998
46456,578024,0.037639
46456,965152,0.020892
46456,88833,0.011965
46456,555699,0.020892
46456,375845,0.024846
46456,925449,0.02188
46456,739689,0.019901
46456,5795,0.02386
46456,428998,0.024846
46456,346607,0.02188
46456,655693,0.036657999999999996
46456,328887,0.022868
46456,280345,0.02188
46456,38683,0.025832
46456,256407,0.025832
46456,330200,0.02188
46456,583351,0.031745
46456,791435,0.022868
46456,356813,0.027804999999999996
46456,782827,0.027804999999999996
90148,961715,1.0
90148,208237,1.0
90148,842403,1.0
90148,176789,1.0
90148,301337,1.0
90148,804132,1.0
90148,826214,1.0
90148,90694,1.0
90148,306883,1.0
90148,661636,1.0
90148,676545,1.0
90148,767217,1.0
90148,102625,0.013951
90148,539162,0.004994
90148,640827,0.024843999999999998
90148,806873,0.01891
90148,544870,0.033711000000000005
90148,23921,0.0029980000000000002
90148,237818,0.002998
90148,792900,0.001999
90148,132102,0.006988
90148,526158,0.001
90148,400684,0.002998
90148,892491,0.01097
90148,845529,0.009976
90148,59627,0.001999
90148,624598,0.035676
90148,238350,0.006988
90148,377863,0.007984
90148,400288,0.035676
90148,476123,0.037639
90148,901500,0.037639
90148,308470,0.012958
90148,398335,0.0039959999999999996
90148,212425,0.0039959999999999996
90148,33464,0.002998
90148,36989,0.022868
90148,221082,0.011963999999999999
90148,490549,0.001999
90148,45937,0.01097
90148,537966,0.037639
90148,102809,0.02879
90148,270111,0.037639
90148,277054,0.007984
90148,898340,0.012958
90148,690928,0.006988
90148,810951,0.029776000000000004
90148,875919,0.005991
90148,155448,0.037639
90148,499932,0.0029980000000000002
90148,658760,0.037639
90148,987042,0.032728
90148,951876,0.033711000000000005
90148,49050,0.006988
90148,190904,0.002998
90148,32224,0.012958
90148,803618,0.004994
90148,196767,0.037639
90148,678529,0.001999
90148,999975,0.0039959999999999996
90148,580763,0.012958
90148,26577,0.009976
90148,845634,0.015937
90148,292771,0.036657999999999996
90148,886454,0.012958
90148,361097,0.00898
90148,635419,0.0039959999999999996
90148,645088,0.005991
90148,464038,0.025831
90148,346087,0.01097
90148,754834,0.027804999999999996
90148,743325,0.01097
90148,29229,0.013952
90148,357263,0.007984
90148,549272,0.011965
90148,153473,0.004994
90148,101403,0.001999
90148,466968,0.0039959999999999996
90148,917331,0.035676
90148,114939,0.032728
90148,966008,0.01097
90148,140386,0.005991
90148,387146,0.037639
90148,508406,0.011965
90148,653727,0.023856000000000002
90148,594595,0.032728
90148,302297,0.02879
90148,348711,0.006988
90148,424933,0.015937
90148,596916,0.015937
90148,781590,0.036657999999999996
90148,837172,0.007984
90148,543504,0.0039959999999999996
90148,44344,0.009976
90148,152012,0.00898
90148,166623,0.01792
90148,320505,0.019901
90148,360936,0.004994
90148,485420,0.014946
90148,550427,0.011965
90148,779845,0.0039959999999999996
90148,930582,0.0039959999999999996
90148,452902,0.006988
90148,328648,0.037639
90148,421038,0.002998
90148,593162,0.001999
90148,448583,0.016928
90148,33622,0.006988
90148,804482,0.004994
90148,617866,0.037639
90148,856942,0.012958
90148,510457,0.012958
90148,114669,0.01891
90148,394479,0.034694
90148,578024,0.00898
90148,325302,0.011965
90148,279138,0.00898
90148,396606,0.015937
90148,677188,0.016928
90148,709535,0.037639
90148,931169,0.037639
90148,305246,0.015937
90148,821622,0.037639
90148,150265,0.011963999999999999
90148,5795,0.015937
90148,655693,0.011965
90148,430499,0.013951
90148,445459,0.013951
90148,748640,0.01891
90148,904490,0.012958
90148,144919,0.037639
90148,677058,0.037639
90148,889399,0.037639
90148,617795,0.037639
90148,75683,0.01891
90148,763874,0.01891
90148,828735,0.01891
90148,619079,0.012958
90148,145284,0.016928
90148,439902,0.02089
90148,157559,0.037639
102625,665381,1.0
102625,892491,1.0
102625,176789,0.035676
102625,539162,0.02188
102625,640827,0.001999
102625,806873,0.00898
102625,930591,0.002998
102625,145024,0.025832
102625,883476,0.022868
102625,367802,0.031745
176789,640827,1.0
176789,931169,1.0
176789,90694,1.0
176789,537966,1.0
176789,499932,1.0
176789,377863,1.0
176789,901500,1.0
176789,238350,1.0
176789,270111,1.0
176789,387146,1.0
176789,619079,1.0
176789,624598,1.0
176789,804132,1.0
176789,875919,1.0
176789,892491,1.0
176789,917331,1.0
176789,539162,0.023856000000000002
176789,806873,0.015936
176789,544870,0.005991
176789,23921,0.015936
176789,50241,0.007984
176789,77635,0.007984
176789,540926,0.006988
176789,698431,0.005991
176789,737755,0.005991
176789,867753,0.002998
176789,916590,0.006988
176789,374927,0.01891
176789,428585,0.009975000000000001
176789,956532,0.001999
176789,208237,0.034694
176789,400288,0.005992
176789,476123,0.0029980000000000002
176789,308470,0.001999
176789,301337,0.009975000000000001
176789,862066,0.006988
176789,546949,0.001999
176789,348868,0.001999
176789,45937,0.005991
176789,548897,0.005991
176789,869053,0.007984
176789,363878,0.015936
176789,102809,0.0029980000000000002
176789,77197,0.007984
176789,141741,0.032728
176789,277054,0.0039959999999999996
176789,898340,0.035676
176789,810951,0.037639
176789,886557,0.005991
176789,916948,0.009975000000000001
176789,525419,0.007984
176789,987042,0.035676
176789,951876,0.029775
176789,803618,0.023856000000000002
176789,842403,0.037639
176789,999975,0.001999
176789,580763,0.007984
176789,446114,0.002998
176789,361097,0.005991
176789,826214,0.02089
176789,661636,0.035676
176789,306883,0.027804000000000002
176789,590674,0.002998
176789,30564,0.005991
176789,653727,0.0199
176789,961715,0.032728
176789,302297,0.022868
176789,676545,0.025831
176789,767217,0.023856000000000002
176789,837172,0.0039959999999999996
176789,699658,0.034694
176789,779845,0.001999
176789,367802,0.0039959999999999996
176789,939238,0.007984
176789,85436,0.002998
176789,321831,0.007984
176789,617866,0.00898
176789,43004,0.032728
176789,681518,0.01097
176789,578024,0.004994
176789,719344,0.006988
176789,677188,0.009975000000000001
176789,709535,0.007984
176789,739689,0.006988
176789,821622,0.033711000000000005
176789,150265,0.006988
176789,484907,0.0039959999999999996
176789,144919,0.00898
176789,677058,0.01097
176789,889399,0.024843999999999998
176789,828735,0.011963999999999999
176789,687507,0.011963999999999999
176789,583351,0.012958
176789,782827,0.01097
176789,439902,0.013951
176789,360679,0.009975000000000001
176789,388163,0.009975000000000001
176789,436264,0.011963999999999999
176789,154142,0.012958
176789,614659,0.012958
176789,110476,0.001
539162,544870,1.0
539162,640827,1.0
539162,88833,1.0
539162,33464,1.0
539162,328887,1.0
539162,609299,1.0
539162,623294,1.0
539162,806873,0.002998
539162,756469,0.0039959999999999996
539162,23921,0.024843999999999998
539162,50241,0.02188
539162,147716,0.036657999999999996
539162,271278,0.001999
539162,295282,0.022868
539162,668296,0.001999
539162,698431,0.01693
539162,899680,0.001999
539162,834761,0.014946
539162,565019,0.001999
539162,417037,0.004994
539162,712669,0.006988
539162,802814,0.01097
539162,648669,0.00898
539162,526158,0.001999
539162,629329,0.001999
539162,374927,0.025831
539162,128194,0.010971999999999999
539162,400684,0.03076
539162,932825,0.005991
539162,758559,0.001999
539162,583366,0.001999
539162,838520,0.0039959999999999996
539162,956532,0.006988
539162,386252,0.02879
539162,208237,0.029775
539162,238350,0.033712
539162,377863,0.0039959999999999996
539162,400288,0.012958
539162,476123,0.004994
539162,901500,0.027804000000000002
539162,295548,0.009976
539162,804132,0.007984
539162,27282,0.01693
539162,751813,0.006988
539162,611929,0.017918999999999997
539162,184991,0.037639
539162,308470,0.006988
539162,237425,0.034694
539162,245669,0.014946
539162,787417,0.004994
539162,195691,0.012958
539162,309264,0.001999
539162,546949,0.033712
539162,221082,0.03076
539162,453966,0.0039959999999999996
539162,807703,0.012958
539162,348868,0.032728
539162,490549,0.0039959999999999996
539162,913681,0.034694
539162,949563,0.037639
539162,993698,0.01693
539162,641101,0.025832
539162,696944,0.004994
539162,543433,0.001
539162,198599,0.02386
539162,462373,0.01097
539162,537966,0.036657999999999996
539162,363878,0.0039959999999999996
539162,102809,0.033712
539162,141741,0.01792
539162,789823,0.001999
539162,93095,0.002998
539162,35632,0.004994
539162,623472,0.002998
539162,403575,0.004994
539162,634006,0.006988
539162,828331,0.012958
539162,478340,0.01693
539162,810951,0.007984
539162,875919,0.009975000000000001
539162,886557,0.01693
539162,238281,0.001999
539162,499932,0.004994
539162,525419,0.023856000000000002
539162,987042,0.03076
539162,166292,0.012958
539162,951876,0.011965
539162,350287,0.018911999999999998
539162,190904,0.004994
539162,110476,0.002998
539162,132271,0.026818
539162,803618,0.006988
539162,809388,0.006988
539162,281457,0.025831
539162,580763,0.019901
539162,878123,0.027804999999999996
539162,159906,0.001999
539162,186308,0.017923
539162,446114,0.00898
539162,764100,0.001999
539162,645088,0.035677
539162,826214,0.037639
539162,464038,0.004994
539162,346087,0.01693
539162,661636,0.001999
539162,751455,0.017923
539162,23425,0.019901
539162,477165,0.020892
539162,917331,0.011963999999999999
539162,307077,0.010971999999999999
539162,30564,0.037639
539162,370851,0.025832
539162,387146,0.02188
539162,508406,0.018911999999999998
539162,653727,0.0039959999999999996
539162,820777,0.036657999999999996
539162,200749,0.001999
539162,961715,0.00898
539162,139237,0.02682
539162,55053,0.02386
539162,127948,0.015937
539162,208084,0.020892
539162,230844,0.018911999999999998
539162,269980,0.029779
539162,302297,0.006988
539162,348711,0.009976
539162,411549,0.020892
539162,424933,0.02386
539162,448151,0.01693
539162,522623,0.02682
539162,596916,0.02386
539162,611198,0.024846
539162,673712,0.029779
539162,676545,0.009975000000000001
539162,757732,0.010971999999999999
539162,767217,0.031745
539162,781590,0.01097
539162,860145,0.018911999999999998
539162,924491,0.024846
539162,928776,0.019903999999999998
539162,837172,0.011965
539162,699658,0.02188
539162,272515,0.006988
539162,939238,0.02188
539162,617866,0.02188
539162,629275,0.024846
539162,305246,0.02386
539162,391289,0.024846
539162,63167,0.028791999999999998
539162,721150,0.025832
539162,642984,0.030762
539162,194857,0.001
640827,961715,1.0
640827,221082,1.0
640827,533032,1.0
640827,308470,1.0
640827,74425,1.0
640827,590674,1.0
640827,30564,1.0
640827,208237,1.0
640827,301337,1.0
640827,400288,1.0
640827,446114,1.0
640827,546949,1.0
640827,617866,1.0
640827,767217,1.0
640827,804132,1.0
640827,886557,1.0
640827,939238,1.0
640827,951876,1.0
640827,987042,1.0
640827,238281,1.0
640827,806873,0.037639
640827,930591,0.02879
640827,544870,0.031744
640827,23921,0.022868
640827,295282,0.021879
640827,899680,0.005991
640827,916590,0.01891
640827,786116,0.0039959999999999996
640827,874459,0.007984
640827,135234,0.022868
640827,565019,0.005991
640827,929711,0.001999
640827,143893,0.031744
640827,531278,0.012958
640827,802814,0.001999
640827,792900,0.023856000000000002
640827,733993,0.0199
640827,898638,0.001999
640827,610871,0.012958
640827,926638,0.007984
640827,157849,0.02089
640827,374927,0.001999
640827,85752,0.001999
640827,192937,0.012958
640827,459124,0.001999
640827,892491,0.001
640827,932825,0.009975000000000001
640827,758559,0.005991
640827,845529,0.015937
640827,550121,0.007984
640827,624598,0.035676
640827,853276,0.005991
640827,90694,0.037639
640827,238350,0.013951
640827,377863,0.034694
640827,476123,0.025831
640827,901500,0.035676
640827,295548,0.012958
640827,976288,0.014944
640827,808462,0.025831
640827,714512,0.023856000000000002
640827,184991,0.001999
640827,497095,0.0199
640827,212425,0.011963999999999999
640827,522992,0.001999
640827,155431,0.00898
640827,930068,0.012958
640827,300538,0.011963999999999999
640827,33464,0.025831
640827,36989,0.035676
640827,190171,0.001999
640827,195691,0.014944
640827,274896,0.001999
640827,301186,0.001999
640827,309264,0.031744
640827,421565,0.01891
640827,618483,0.016928
640827,685892,0.025831
640827,763494,0.001
640827,453966,0.007984
640827,993698,0.001
640827,45937,0.016928
640827,119317,0.032728
640827,198599,0.001999
640827,462373,0.012958
640827,316303,0.032728
640827,196145,0.001
640827,869053,0.001999
640827,537966,0.02089
640827,141741,0.001999
640827,270111,0.001999
640827,432030,0.005991
640827,269328,0.001
640827,617846,0.001999
640827,693769,0.0039959999999999996
640827,208530,0.013951
640827,403575,0.00898
640827,237321,0.001999
640827,656073,0.001999
640827,810951,0.027804000000000002
640827,875919,0.02879
640827,155448,0.001999
640827,169645,0.009975000000000001
640827,243090,0.001999
640827,499932,0.037639
640827,658760,0.02879
640827,350287,0.001999
640827,25383,0.023856000000000002
640827,110476,0.007984
640827,803618,0.011963999999999999
640827,842403,0.037639
640827,281457,0.023856000000000002
640827,186308,0.001999
640827,990076,0.001999
640827,339202,0.001999
640827,637061,0.0039959999999999996
640827,292771,0.016928
640827,886454,0.001999
640827,202173,0.001999
640827,361097,0.032728
640827,504523,0.001999
640827,635419,0.01097
640827,645088,0.037639
640827,772279,0.02089
640827,846172,0.016928
640827,889386,0.001999
640827,826214,0.037639
640827,464038,0.036657999999999996
640827,101021,0.01891
640827,200909,0.001999
640827,298171,0.001999
640827,346087,0.033712
640827,415685,0.001999
640827,562020,0.001999
640827,661636,0.031744
640827,754834,0.02879
640827,751455,0.001999
640827,306883,0.037639
640827,29229,0.001999
640827,357263,0.014944
640827,984969,0.016928
640827,470255,0.001
640827,165117,0.001999
640827,235381,0.016928
640827,656748,0.006988
640827,23425,0.001999
640827,596580,0.001999
640827,973459,0.001999
640827,477165,0.001999
640827,486723,0.007984
640827,917331,0.0039959999999999996
640827,784623,0.022868
640827,307077,0.03076
640827,387146,0.001999
640827,508406,0.001999
640827,623294,0.001999
640827,820777,0.014944
640827,388542,0.001999
640827,25155,0.001999
640827,748809,0.004994
640827,40056,0.001999
640827,379468,0.001999
640827,530390,0.007984
640827,594595,0.013951
640827,216482,0.02879
640827,493518,0.001999
640827,139237,0.001999
640827,55053,0.001999
640827,208084,0.001999
640827,230844,0.001999
640827,269980,0.001999
640827,302297,0.011963999999999999
640827,411549,0.001999
640827,424933,0.001999
640827,448151,0.001999
640827,522623,0.001999
640827,596916,0.001999
640827,611198,0.001999
640827,673712,0.001999
640827,676545,0.037639
640827,757732,0.012958
640827,781590,0.03076
640827,860145,0.001999
640827,924491,0.001999
640827,928776,0.001999
640827,699658,0.001999
640827,550427,0.001999
640827,779845,0.009975000000000001
640827,930582,0.01097
640827,328648,0.001999
640827,498989,0.001999
640827,421038,0.026818
640827,103652,0.009975000000000001
640827,335898,0.016928
640827,73080,0.009975000000000001
640827,85436,0.012958
640827,463864,0.016928
640827,197548,0.001999
640827,804482,0.012958
640827,75060,0.001999
640827,3859,0.015937
640827,676169,0.005991
640827,42287,0.001999
640827,567656,0.001999
640827,485327,0.014944
640827,667644,0.016928
640827,747027,0.001999
640827,510562,0.001999
640827,920883,0.001999
640827,114669,0.001999
640827,569192,0.001999
640827,933424,0.001
640827,454428,0.036657999999999996
640827,570734,0.001999
640827,31327,0.001
640827,652256,0.001999
640827,965152,0.001999
640827,764096,0.001999
640827,88833,0.013951
640827,878825,0.001999
640827,501468,0.001999
640827,231341,0.001999
640827,142118,0.001999
640827,375845,0.001999
640827,501724,0.001999
640827,925449,0.001999
640827,8900,0.01891
640827,331478,0.001999
640827,396606,0.001999
640827,445584,0.001999
640827,497872,0.001999
640827,517910,0.001999
640827,677188,0.001999
640827,709535,0.01891
640827,786606,0.01891
640827,804434,0.001999
640827,878938,0.001999
640827,931169,0.035676
640827,72732,0.001999
640827,215456,0.001999
640827,546836,0.001999
640827,256523,0.001999
640827,315410,0.001999
640827,98667,0.001999
640827,128154,0.001999
640827,162330,0.001999
640827,165614,0.001999
640827,217484,0.0029980000000000002
640827,393604,0.001999
640827,447121,0.0029980000000000002
640827,500785,0.001999
640827,821622,0.001999
640827,874736,0.0029980000000000002
640827,891017,0.001999
640827,30727,0.001999
640827,65347,0.001999
640827,105989,0.001999
640827,200080,0.001999
640827,150265,0.001999
640827,430499,0.001999
640827,155813,0.001999
640827,285752,0.001999
640827,413655,0.001999
640827,445459,0.001999
640827,666005,0.001999
640827,748640,0.001999
640827,904490,0.001999
640827,328887,0.001999
640827,144919,0.001999
640827,677058,0.021879
640827,617795,0.001999
640827,468370,0.001999
640827,393807,0.001999
640827,798629,0.001999
640827,900354,0.001999
640827,921538,0.001999
640827,983674,0.001
640827,619079,0.001999
640827,721150,0.001999
640827,28983,0.001999
640827,68322,0.001999
640827,394479,0.001
640827,578024,0.001
640827,889399,0.001
806873,308470,1.0
806873,23921,1.0
806873,103652,1.0
806873,260834,1.0
806873,301337,1.0
806873,457220,1.0
806873,624598,1.0
806873,655360,1.0
806873,764100,1.0
806873,930591,0.009975000000000001
806873,544870,0.037639
806873,756469,0.001999
806873,916590,0.033712
806873,202247,0.001
806873,786116,0.025832
806873,330908,0.001999
806873,874459,0.005991
806873,596929,0.001999
806873,14688,0.001999
806873,135234,0.015937
806873,118488,0.0039959999999999996
806873,143893,0.005991
806873,531278,0.002998
806873,712669,0.002998
806873,792900,0.001999
806873,892315,0.001999
806873,132102,0.004994
806873,645025,0.001999
806873,898638,0.005991
806873,610871,0.002998
806873,572442,0.001
806873,252585,0.001999
806873,299012,0.011965
806873,344387,0.001
806873,705897,0.004994
806873,834376,0.002998
806873,871689,0.005992
806873,926638,0.015937
806873,157849,0.03076
806873,513015,0.009976
806873,811101,0.001999
806873,749492,0.002998
806873,85752,0.004994
806873,192937,0.037639
806873,400684,0.001999
806873,459124,0.00898
806873,932825,0.001999
806873,758559,0.029776
806873,563693,0.002998
806873,622994,0.001999
806873,810801,0.011965
806873,845529,0.005992
806873,665381,0.020892
806873,550121,0.0039959999999999996
806873,59627,0.001
806873,910685,0.006988
806873,956532,0.002998
806873,980278,0.015937
806873,179421,0.00898
806873,407062,0.001
806873,90694,0.001999
806873,464862,0.019901
806873,208237,0.00898
806873,238350,0.025832
806873,400288,0.029776
806873,476123,0.001999
806873,901500,0.016928
806873,804132,0.024843999999999998
806873,837400,0.002998
806873,35301,0.002998
806873,976288,0.004994
806873,981277,0.004994
806873,74425,0.001999
806873,808462,0.007984
806873,677984,0.001
806873,787417,0.001999
806873,398335,0.037639
806873,212425,0.022868
806873,553919,0.0039959999999999996
806873,155431,0.001999
806873,867717,0.02188
806873,300538,0.002998
806873,24356,0.004994
806873,33464,0.001999
806873,36989,0.034694
806873,309264,0.036657999999999996
806873,685892,0.019901
806873,546949,0.002998
806873,221082,0.00898
806873,453966,0.001999
806873,402936,0.006988
806873,696944,0.019901
806873,847991,0.001999
806873,533032,0.006988
806873,316303,0.005991
806873,363878,0.015937
806873,141741,0.005992
806873,270111,0.00898
806873,368452,0.025832
806873,617846,0.007985
806873,700784,0.009976
806873,93095,0.009975000000000001
806873,693769,0.009975000000000001
806873,960673,0.004994
806873,367242,0.002998
806873,208530,0.0039959999999999996
806873,237321,0.036657999999999996
806873,355562,0.011965
806873,478340,0.005992
806873,535801,0.028791999999999998
806873,536265,0.004994
806873,589614,0.005992
806873,656073,0.035677
806873,810951,0.001999
806873,822352,0.004994
806873,826268,0.011965
806873,863817,0.011965
806873,872098,0.004994
806873,875919,0.002998
806873,886557,0.031745
806873,914075,0.011965
806873,916948,0.009976
806873,954961,0.012958
806873,238281,0.014944
806873,169645,0.001999
806873,499932,0.001999
806873,658760,0.036657999999999996
806873,987042,0.001999
806873,951876,0.0039959999999999996
806873,85151,0.001999
806873,190904,0.001999
806873,417664,0.006988
806873,32224,0.007985
806873,10243,0.0039959999999999996
806873,25383,0.001999
806873,196767,0.006988
806873,281457,0.005991
806873,26286,0.030762
806873,186308,0.006988
806873,990076,0.007985
806873,339202,0.007985
806873,637061,0.022868
806873,292771,0.032728
806873,886454,0.006988
806873,561339,0.011965
806873,361097,0.004994
806873,635419,0.002998
806873,645088,0.02682
806873,772279,0.009976
806873,826214,0.02089
806873,464038,0.036657999999999996
806873,101021,0.033712
806873,200909,0.009976
806873,298171,0.00898
806873,346087,0.031745
806873,415685,0.00898
806873,562020,0.007985
806873,661636,0.037639
806873,754834,0.033712
806873,960206,0.031745
806873,306883,0.001999
806873,444135,0.00898
806873,357263,0.004994
806873,984969,0.005992
806873,470255,0.006988
806873,165117,0.007985
806873,235381,0.005992
806873,380320,0.001999
806873,749499,0.002998
806873,461374,0.002998
806873,477165,0.007985
806873,172715,0.004994
806873,486723,0.01792
806873,784623,0.015937
806873,631060,0.001
806873,84252,0.012958
806873,91419,0.011965
806873,307077,0.02682
806873,320312,0.01792
806873,30564,0.005992
806873,508406,0.006988
806873,653727,0.001999
806873,820777,0.0039970000000000006
806873,800010,0.001999
806873,68739,0.01792
806873,25155,0.007985
806873,563786,0.004994
806873,252634,0.006988
806873,528461,0.002998
806873,40056,0.006988
806873,379468,0.006988
806873,860559,0.0039959999999999996
806873,961715,0.0039959999999999996
806873,530390,0.001999
806873,594595,0.027804999999999996
806873,846666,0.004994
806873,302297,0.001999
806873,757732,0.0039959999999999996
806873,781590,0.02682
806873,860145,0.006988
806873,550427,0.007985
806873,779845,0.02188
806873,32513,0.001999
806873,930582,0.001999
806873,880633,0.009976
806873,421038,0.036657999999999996
806873,888338,0.00898
806873,593162,0.001999
806873,788474,0.0039959999999999996
806873,416960,0.0039959999999999996
806873,73080,0.001999
806873,85436,0.025832
806873,463864,0.005992
806873,536170,0.004994
806873,904709,0.02188
806873,921349,0.004994
806873,363327,0.004994
806873,165064,0.0039959999999999996
806873,564398,0.024846
806873,804482,0.002998
806873,75060,0.031745
806873,3859,0.004994
806873,42287,0.007985
806873,567656,0.006988
806873,627954,0.00898
806873,485327,0.004994
806873,617866,0.00898
806873,747027,0.011965
806873,318613,0.0039959999999999996
